Point,Corner,mc_iteration,Pass/Fail,Voltage_thres,gm_0,gm_1,ID_max,ID_Interpol,Gain_inter,Rout_0,Rout_1,Voh,Vol,Vih,Vil
828,nom,828,,1.27196337824749e+00,7.80351414263808e-05,9.86569922984584e-06,4.60179569942192e-06,4.59352335170693e-06,-9.15525489733045e+01,1.11195676484369e+06,1.90071275095000e+07,1.75480649772547e+00,3.92268716512746e-02,1.38513883219473e+00,1.24659675697798e+00
829,nom,829,,1.28315428811643e+00,8.57418992256207e-05,1.03877882357654e-05,5.08236969824404e-06,5.07351767523227e-06,-8.54592316671737e+01,9.46770233158791e+05,1.68809248598912e+07,1.75383804713091e+00,3.93041235199988e-02,1.39915613920744e+00,1.25715877710143e+00
830,nom,830,,1.29087810903661e+00,8.13388776326514e-05,9.87799185003981e-06,4.71384301502158e-06,4.70461997119061e-06,-8.76449454514746e+01,1.02183545592746e+06,1.87259028810305e+07,1.75495495414523e+00,3.89618006871098e-02,1.40458657720302e+00,1.26553040675043e+00
831,nom,831,,1.25001528149749e+00,7.26931505086108e-05,9.67816207506215e-06,4.35846625770876e-06,4.35010121917004e-06,-9.34658615240367e+01,1.21349904250716e+06,1.99469783735071e+07,1.75496126671372e+00,3.95419270985223e-02,1.36253877039546e+00,1.22460479352099e+00
832,nom,832,,1.26707591248313e+00,7.24605495671306e-05,9.29624825861808e-06,4.25103660431773e-06,4.24332227723864e-06,-9.37312192398876e+01,1.22529341366487e+06,2.05222781393182e+07,1.75548030848721e+00,3.92313976661808e-02,1.37915120808710e+00,1.24202796547965e+00
833,nom,833,,1.26911254470483e+00,8.22434263581021e-05,1.03880692929803e-05,4.90993742294580e-06,4.90123919823225e-06,-8.98305407158178e+01,1.03515394877582e+06,1.77050118181546e+07,1.75407158454610e+00,3.93461876965188e-02,1.38352426785927e+00,1.24336553953082e+00
834,nom,834,,1.28761992632593e+00,8.63146725626426e-05,1.04600583265348e-05,5.07429747213777e-06,5.06464714941977e-06,-8.56625671069028e+01,9.41272768576295e+05,1.72362851083135e+07,1.75410046944908e+00,3.91103562381286e-02,1.40281170963470e+00,1.26181674789635e+00
835,nom,835,,1.26198699978231e+00,7.80902338132767e-05,9.89803526564689e-06,4.68960199864302e-06,4.68180175034891e-06,-8.93226315897871e+01,1.08506158128281e+06,1.80538610445864e+07,1.75416304027697e+00,3.95883294328990e-02,1.37711557714607e+00,1.23615041769979e+00
836,nom,836,,1.28664365133955e+00,7.90397641522647e-05,9.62417114957360e-06,4.60021776047794e-06,4.59188451461776e-06,-8.82171434057051e+01,1.05984400853117e+06,1.89012318192188e+07,1.75498930670360e+00,3.91318192349518e-02,1.40060235802434e+00,1.26124652071973e+00
837,nom,837,,1.28737655974443e+00,9.05450507848235e-05,1.08930674279052e-05,5.37420207032424e-06,5.36410203722188e-06,-8.32376099271885e+01,8.72072289399475e+05,1.61210347706107e+07,1.75345874625191e+00,3.92381252526002e-02,1.40394198477789e+00,1.26115418154872e+00
838,nom,838,,1.29483072831713e+00,8.32412938311081e-05,1.00679456464020e-05,4.81430663954010e-06,4.80423873644768e-06,-8.61001523619293e+01,9.79760720754989e+05,1.85044608627010e+07,1.75491274990595e+00,3.89273816896693e-02,1.40862654917712e+00,1.26938169975033e+00
839,nom,839,,1.26225160576758e+00,7.62530071481075e-05,9.80898818988231e-06,4.53996707892915e-06,4.53188020730850e-06,-9.20664212080239e+01,1.14335608503480e+06,1.90798178087480e+07,1.75469457293279e+00,3.93910142365720e-02,1.37563484011120e+00,1.23680093357551e+00
840,nom,840,,1.26851103448005e+00,7.69682324710881e-05,9.78149399742841e-06,4.55546902290315e-06,4.54725019485993e-06,-9.11752239474989e+01,1.12230731446353e+06,1.90822520510078e+07,1.75479691428552e+00,3.93297408402166e-02,1.38189973359251e+00,1.24306740892511e+00
841,nom,841,,1.30589935161015e+00,8.48413218598733e-05,9.98397514096302e-06,4.84651539296309e-06,4.83617950964093e-06,-8.46038749136118e+01,9.45648060374482e+05,1.84079055486251e+07,1.75502323875240e+00,3.86839320804469e-02,1.42003986654031e+00,1.28060936348879e+00
842,nom,842,,1.25669871183662e+00,6.72847864978081e-05,8.85933614792526e-06,3.95746683801570e-06,3.94996672190347e-06,-9.49062967405276e+01,1.33325762539809e+06,2.19158708133631e+07,1.75598135082979e+00,3.93874918889667e-02,1.36798821379473e+00,1.23176294657725e+00
843,nom,843,,1.26780146922321e+00,8.10086654025197e-05,1.02651186055168e-05,4.83827239249405e-06,4.82956138529916e-06,-8.94957382387327e+01,1.04649192904246e+06,1.79306260655852e+07,1.75418100486406e+00,3.94078463075272e-02,1.38219349898589e+00,1.24202730165084e+00
844,nom,844,,1.27963698430663e+00,7.90561434691431e-05,9.87018575700102e-06,4.62030387506548e-06,4.61170244219667e-06,-9.10274516427966e+01,1.09144936114868e+06,1.91081835403703e+07,1.75497508517541e+00,3.90651537608340e-02,1.39254130852299e+00,1.25438208722505e+00
845,nom,845,,1.29150805118409e+00,8.76244634681585e-05,1.04634089882030e-05,5.15052406622504e-06,5.14084940381718e-06,-8.37468580897204e+01,9.07280338190273e+05,1.68252748366095e+07,1.75393668767633e+00,3.91514237569788e-02,1.40755126685495e+00,1.26554258148616e+00
846,nom,846,,1.27986772100446e+00,8.25920061515781e-05,1.02711934863517e-05,4.86453918064287e-06,4.85527815341003e-06,-8.86288164481031e+01,1.01663894565384e+06,1.81148673800610e+07,1.75447148148617e+00,3.91790064259864e-02,1.39376919535790e+00,1.25424893643861e+00
847,nom,847,,1.24763458306714e+00,7.52772169536123e-05,9.95220741763723e-06,4.55993867711041e-06,4.55175814860085e-06,-9.21344390895404e+01,1.15673769061559e+06,1.87929015988495e+07,1.75433467948890e+00,3.96667769925441e-02,1.36153535047543e+00,1.22193305755719e+00
848,nom,848,,1.26167938386173e+00,7.55096603325582e-05,9.79885936176977e-06,4.48592221903155e-06,4.47750565786233e-06,-9.26028579795104e+01,1.15972616258597e+06,1.94965909549122e+07,1.75490451929025e+00,3.93581927552359e-02,1.37440926150891e+00,1.23630792567101e+00
849,nom,849,,1.27115600056480e+00,8.32422952064315e-05,1.03697999144477e-05,4.98334785342818e-06,4.97487767816090e-06,-8.78406208034184e+01,1.00141220175097e+06,1.71872252796841e+07,1.75382242664775e+00,3.94522898743983e-02,1.38664756090522e+00,1.24518243026381e+00
850,nom,850,,1.30347161696897e+00,8.89127852700511e-05,1.04056709844178e-05,5.14655106641875e-06,5.13599510720273e-06,-8.23426785232290e+01,8.78744257368167e+05,1.70897238941977e+07,1.75427458215520e+00,3.88830026014484e-02,1.41919548467402e+00,1.27771484373376e+00
851,nom,851,,1.27366251315374e+00,7.89968360531942e-05,9.88677891116825e-06,4.67240361729550e-06,4.66404477793281e-06,-8.93018597575734e+01,1.07195574557967e+06,1.85349217227008e+07,1.75460002215290e+00,3.93491299615410e-02,1.38776486278834e+00,1.24804745677250e+00
852,nom,852,,1.28461525653326e+00,8.09097215252816e-05,9.92433254545147e-06,4.72873178817415e-06,4.71993808254191e-06,-8.83469505321891e+01,1.03582234078786e+06,1.85184984204627e+07,1.75475292882348e+00,3.91141544562677e-02,1.39855201646949e+00,1.25914465307818e+00
853,nom,853,,1.25021843436957e+00,7.15950462589255e-05,9.38374658214656e-06,4.29451674966114e-06,4.28721322029606e-06,-9.33557599605874e+01,1.23465256813428e+06,1.97881117459915e+07,1.75487378680877e+00,3.95922001509308e-02,1.36362737124816e+00,1.22482036362748e+00
854,nom,854,,1.28261293608497e+00,8.60506770124000e-05,1.05071336595335e-05,5.08682605284783e-06,5.07763894472443e-06,-8.68878411144090e+01,9.58170971435766e+05,1.70980958760126e+07,1.75393399802758e+00,3.91543664708651e-02,1.39786476087204e+00,1.25681322554859e+00
855,nom,855,,1.28396789851462e+00,7.72089666593474e-05,9.60211593017934e-06,4.47005602951293e-06,4.46140946166332e-06,-9.11788642473757e+01,1.11909726231407e+06,1.98699662901007e+07,1.75542599717563e+00,3.89669342179738e-02,1.39622782179024e+00,1.25890662109689e+00
856,nom,856,,1.27241464238407e+00,7.66378754534358e-05,9.78060491872698e-06,4.49221284247809e-06,4.48372416431526e-06,-9.31320330867067e+01,1.15037642429242e+06,1.97392410307865e+07,1.75518625991596e+00,3.91111452084540e-02,1.38447018097013e+00,1.24727652373266e+00
857,nom,857,,1.28244542612787e+00,8.42195444294633e-05,1.03027034733542e-05,4.97056614240206e-06,4.96157790231958e-06,-8.69983625358318e+01,9.80258075862293e+05,1.74759807429385e+07,1.75415568649661e+00,3.92129404217081e-02,1.39746485792047e+00,1.25666962864563e+00
858,nom,858,,1.30712986143826e+00,9.23604282843119e-05,1.07152034037505e-05,5.36120266555587e-06,5.34966820684047e-06,-7.96478855283590e+01,8.17739381836937e+05,1.64182251028012e+07,1.75396880746310e+00,3.89595730153840e-02,1.42370569742192e+00,1.28104517813107e+00
859,nom,859,,1.26672894176276e+00,8.07145644649162e-05,1.01734093297247e-05,4.83116391790614e-06,4.82299000868774e-06,-8.95357800834049e+01,1.05230461240027e+06,1.77409065727936e+07,1.75405456129121e+00,3.94449009614777e-02,1.38162209212032e+00,1.24093697719069e+00
860,nom,860,,1.27259968571171e+00,7.86144052858819e-05,9.87212254809630e-06,4.64338754816286e-06,4.63531621555477e-06,-9.09379911899403e+01,1.09733533962418e+06,1.87012503421909e+07,1.75465626647462e+00,3.92613366005660e-02,1.38628475144068e+00,1.24715446196541e+00
861,nom,861,,1.26480451209658e+00,8.77564434119712e-05,1.10556682494098e-05,5.33028537042912e-06,5.32116884911890e-06,-8.71913761167842e+01,9.41774621499500e+05,1.60775176284107e+07,1.75307077058635e+00,3.95447707425766e-02,1.38110855094466e+00,1.23849300876741e+00
862,nom,862,,1.28385184666983e+00,8.23720972090525e-05,1.01305873147292e-05,4.82363949455363e-06,4.81456703366423e-06,-8.85022910891541e+01,1.01877016291565e+06,1.82320916563883e+07,1.75458231717859e+00,3.90680248740426e-02,1.39780675314977e+00,1.25836388786780e+00
863,nom,863,,1.25942000699256e+00,7.36960989443223e-05,9.48936424744419e-06,4.39065837426754e-06,4.38305291801926e-06,-9.19367831026676e+01,1.18193028486698e+06,1.94902593577988e+07,1.75486603986293e+00,3.94938169601204e-02,1.37297756724056e+00,1.23397924021643e+00
864,nom,864,,1.26329610200745e+00,7.27727462183336e-05,9.40611274711493e-06,4.29882454202638e-06,4.29074136438985e-06,-9.23498253044567e+01,1.20047818542447e+06,2.02388147817561e+07,1.75530053320456e+00,3.93838416950649e-02,1.37580481180263e+00,1.23802154520768e+00
865,nom,865,,1.26623735346627e+00,8.23258840244938e-05,1.03552753295155e-05,4.94922342223826e-06,4.94091082520905e-06,-8.85854699737203e+01,1.02079474880615e+06,1.72544874120816e+07,1.75377934145609e+00,3.95014293925177e-02,1.38168656726171e+00,1.24027465564765e+00
866,nom,866,,1.29354037018529e+00,8.62186515120486e-05,1.04331681019116e-05,5.02253842218159e-06,5.01190454826786e-06,-8.48401975483108e+01,9.31641427266569e+05,1.77279991427985e+07,1.75448350558798e+00,3.90021649327397e-02,1.40800623009794e+00,1.26782921399263e+00
867,nom,867,,1.26397813584537e+00,7.87765864453714e-05,1.00653763037606e-05,4.70451106154721e-06,4.69623704226990e-06,-9.10598764363058e+01,1.09506560323136e+06,1.83942601685190e+07,1.75436273445603e+00,3.94005716590011e-02,1.37795007266367e+00,1.23836839656353e+00
868,nom,868,,1.28859584108592e+00,7.98892846929159e-05,9.79422331019654e-06,4.62538175029490e-06,4.61628806569672e-06,-8.89810507563833e+01,1.05570727273026e+06,1.91724882961925e+07,1.75514800720304e+00,3.89449920205502e-02,1.40167539343512e+00,1.26336912721318e+00
869,nom,869,,1.29443599627632e+00,9.22165048585028e-05,1.09133404113609e-05,5.42963133627602e-06,5.41921998200699e-06,-8.25041452252215e+01,8.49148204453518e+05,1.60146014710406e+07,1.75349245427828e+00,3.90412862849456e-02,1.41112256944803e+00,1.26834795561105e+00
870,nom,870,,1.28649430580007e+00,8.41793391950020e-05,1.02499641010825e-05,4.93352620009142e-06,4.92424573026256e-06,-8.70628212497677e+01,9.81080643887526e+05,1.77555015800225e+07,1.75436580784431e+00,3.90708550689954e-02,1.40109911232990e+00,1.26087756496465e+00
871,nom,871,,1.25879301980224e+00,7.61180634906823e-05,9.86395797739587e-06,4.55858121945185e-06,4.55009508102626e-06,-9.05867729750116e+01,1.12534971860607e+06,1.89489755322509e+07,1.75459206876608e+00,3.95516438108210e-02,1.37255198893832e+00,1.23311679026801e+00
872,nom,872,,1.27619749135316e+00,7.74546259725969e-05,9.66108854458792e-06,4.53948708347187e-06,4.53180929114106e-06,-9.21692076056681e+01,1.13010775936322e+06,1.91662454384500e+07,1.75494222866942e+00,3.91312391898835e-02,1.38937434120896e+00,1.25099244344340e+00
873,nom,873,,1.28216801864844e+00,8.49048621350421e-05,1.03716973224260e-05,5.02452168306248e-06,5.01546593177342e-06,-8.62803357028139e+01,9.64379784601609e+05,1.72298232398224e+07,1.75402035162156e+00,3.92750821650523e-02,1.39754556409691e+00,1.25626656976340e+00
874,nom,874,,1.25110072075850e+00,6.99333286241188e-05,9.30753176527252e-06,4.16528462477611e-06,4.15724280548203e-06,-9.39961769837638e+01,1.26872490178339e+06,2.08415097010205e+07,1.75541072283887e+00,3.95166824547245e-02,1.36307129732858e+00,1.22586646701598e+00
875,nom,875,,1.25299594826263e+00,8.18030779271798e-05,1.05459660656165e-05,4.99892412526093e-06,4.99049371605099e-06,-8.86370182783257e+01,1.02616693998232e+06,1.69162536288386e+07,1.75338756257095e+00,3.97469499771037e-02,1.36900270456270e+00,1.22678075737674e+00
876,nom,876,,1.27879148269917e+00,7.90863608259832e-05,9.79531758964129e-06,4.64059380909415e-06,4.63254237039487e-06,-9.03111633306473e+01,1.08418483267917e+06,1.87350104470067e+07,1.75476961442301e+00,3.91743249443490e-02,1.39251363718336e+00,1.25340717943649e+00
877,nom,877,,1.27939030115129e+00,8.87613068841003e-05,1.08659792816962e-05,5.30212632118555e-06,5.29263450070390e-06,-8.54832933004771e+01,9.13667214290540e+05,1.62990557628876e+07,1.75343219138824e+00,3.93161172294799e-02,1.39553996670674e+00,1.25323672025736e+00
878,nom,878,,1.29687791713629e+00,8.20334879935962e-05,9.81896055165768e-06,4.73361383931414e-06,4.72410879321760e-06,-8.56024315244033e+01,9.89791728077026e+05,1.86175728886135e+07,1.75500444664082e+00,3.89636182944006e-02,1.41104513414598e+00,1.27144141411904e+00
879,nom,879,,1.25788803913033e+00,7.49906438597670e-05,9.79273999966817e-06,4.47760816308672e-06,4.46911009009611e-06,-9.19260557932724e+01,1.15840653799302e+06,1.94337009344994e+07,1.75482302050990e+00,3.94798600472783e-02,1.37091590323341e+00,1.23238631326439e+00
880,nom,880,,1.27403331413680e+00,7.36086230771399e-05,9.30822528454935e-06,4.29272008084429e-06,4.28491234377934e-06,-9.28503299104883e+01,1.19577366555532e+06,2.03941539715696e+07,1.75552782649538e+00,3.91560271528729e-02,1.38619771196481e+00,1.24899266688433e+00
881,nom,881,,1.27335265815415e+00,8.26181086397126e-05,1.03572529343270e-05,4.91096288864352e-06,4.90213530569245e-06,-8.92164615795391e+01,1.02357668742766e+06,1.77586079598724e+07,1.75417240545377e+00,3.93059118003756e-02,1.38770707058689e+00,1.24761447691168e+00
882,nom,882,,1.28866444406010e+00,8.77842602240321e-05,1.06212391319435e-05,5.16217790372396e-06,5.15215317956109e-06,-8.52111408408676e+01,9.20308822258392e+05,1.70021167070049e+07,1.75398280803885e+00,3.90728795633099e-02,1.40397236010676e+00,1.26282004166698e+00
883,nom,883,,1.26315232469890e+00,7.89739961684623e-05,1.00233833910993e-05,4.73690756258399e-06,4.72886205971430e-06,-8.96492482948973e+01,1.07638227338387e+06,1.80131135070982e+07,1.75415307971310e+00,3.95251073915570e-02,1.37801173352380e+00,1.23735372912543e+00
884,nom,884,,1.27670459785028e+00,8.09822580538965e-05,1.00082397899904e-05,4.78230742827522e-06,4.77435631021228e-06,-9.00107890236574e+01,1.05607889221297e+06,1.80423102287690e+07,1.75436175682980e+00,3.92079091205135e-02,1.39112984098515e+00,1.25118778598968e+00
885,nom,885,,1.32601081157359e+00,9.51331837941565e-05,1.06581382455881e-05,5.40209522875914e-06,5.38908582830237e-06,-7.69581040454292e+01,7.67037842683580e+05,1.65921109122395e+07,1.75439348281371e+00,3.86215001095751e-02,1.44251847335576e+00,1.30015109635667e+00
886,nom,886,,1.28821669148092e+00,8.44817505324823e-05,1.02848867260381e-05,4.94268764273650e-06,4.93302146777508e-06,-8.64777740268084e+01,9.70295976511052e+05,1.78201668884276e+07,1.75443624441459e+00,3.90642022678165e-02,1.40269864111225e+00,1.26257215230529e+00
887,nom,887,,1.25543038719056e+00,7.77331950885962e-05,1.00955073748405e-05,4.68107918167964e-06,4.67297838683860e-06,-9.20731917835180e+01,1.12134807270554e+06,1.83839443426991e+07,1.75422244252796e+00,3.95017178813469e-02,1.36945652861202e+00,1.22979155944984e+00
888,nom,888,,1.26810958147238e+00,7.56480898969486e-05,9.64860596680919e-06,4.46268678276345e-06,4.45465538749983e-06,-9.24109063142081e+01,1.15737941061401e+06,1.95364975406071e+07,1.75501506842917e+00,3.92667158066727e-02,1.38095968054215e+00,1.24283461811807e+00
889,nom,889,,1.27454013118494e+00,8.30039109632575e-05,1.03516218138693e-05,4.94252173598295e-06,4.93347977377251e-06,-8.74063050289394e+01,9.98003048039895e+05,1.75503476022662e+07,1.75408999636273e+00,3.94082062852154e-02,1.38946109239486e+00,1.24860310635185e+00
890,nom,890,,1.30574566033149e+00,8.98300380080260e-05,1.04891489080049e-05,5.18515814670815e-06,5.17420152835816e-06,-8.21120433691690e+01,8.66949311553994e+05,1.70739399923791e+07,1.75430079262066e+00,3.88057070568754e-02,1.42133030964337e+00,1.28002685825728e+00
891,nom,891,,1.27222523713051e+00,7.96139818096192e-05,1.00133342435945e-05,4.71577206932494e-06,4.70732069120614e-06,-8.99942175557073e+01,1.07153834784946e+06,1.84411350618199e+07,1.75452183981559e+00,3.93141871004979e-02,1.38615017398875e+00,1.24664100680650e+00
892,nom,892,,1.27110488178628e+00,7.82192842795523e-05,9.95099404678047e-06,4.61022199622812e-06,4.60178503884045e-06,-9.24876395297644e+01,1.12000236118297e+06,1.91105779180814e+07,1.75484479277864e+00,3.91674266038593e-02,1.38384042120592e+00,1.24581810745295e+00
893,nom,893,,1.28299042286382e+00,8.58776233747121e-05,1.04551456800581e-05,5.08275753221888e-06,5.07363728255937e-06,-8.60773977646200e+01,9.51385808291966e+05,1.70242090861564e+07,1.75390961755747e+00,3.92360410833057e-02,1.39855766039323e+00,1.25708258088942e+00
894,nom,894,,1.28320742034782e+00,8.12814361254364e-05,9.92730112240201e-06,4.76847655576760e-06,4.76009285516051e-06,-8.81870863341019e+01,1.03042802415892e+06,1.81655737185161e+07,1.75454028575022e+00,3.91691491419953e-02,1.39772183129588e+00,1.25766044839981e+00
895,nom,895,,1.23926845782100e+00,7.24425949388673e-05,9.74677598683841e-06,4.41494490777565e-06,4.40679140275887e-06,-9.20871004165697e+01,1.19949882968659e+06,1.92696816866239e+07,1.75447448607740e+00,3.98592732683281e-02,1.35310609278889e+00,1.21349631083942e+00
896,nom,896,,1.26402775109671e+00,7.20971716781416e-05,9.31939384742922e-06,4.23597265207883e-06,4.22841800804113e-06,-9.51297869627341e+01,1.24973574432610e+06,2.06224844485463e+07,1.75547279977591e+00,3.91954035465084e-02,1.37580773481035e+00,1.23907129890617e+00
897,nom,897,,1.27460134398167e+00,8.14805395116778e-05,1.01684035050000e-05,4.82921693533929e-06,4.82073083863488e-06,-8.94226658362290e+01,1.04104202765835e+06,1.79882099243098e+07,1.75431431386054e+00,3.92921826802226e-02,1.38891466487152e+00,1.24894144052093e+00
898,nom,898,,1.28993112597359e+00,8.53195474327264e-05,1.03373259642379e-05,4.99455405193477e-06,4.98466042448411e-06,-8.52956566175447e+01,9.47576964184525e+05,1.76090564244819e+07,1.75435654644314e+00,3.91062684148045e-02,1.40477102483393e+00,1.26416387548713e+00
899,nom,899,,1.25855108396096e+00,7.81490239923389e-05,1.00570101875532e-05,4.70161367721682e-06,4.69338605208695e-06,-9.04177650676005e+01,1.09561776313420e+06,1.82290396323928e+07,1.75419856434088e+00,3.95563127206171e-02,1.37303298563819e+00,1.23277776584757e+00
