/ed_neo1 (Design_Point=1) X,/ed_neo1 (Design_Point=1) Y,GanhoEdNeo (Design_Point=1) X,GanhoEdNeo (Design_Point=1) Y,/I37/I0/b1 (Design_Point=1) X,/I37/I0/b1 (Design_Point=1) Y,GanhoVprod (Design_Point=1) X,GanhoVprod (Design_Point=1) Y
0.06400000000000004,1.105021214885615,0.06500000000000004,5.317129830573637,0.06400000000000004,1.32529751568259,0.06500000000000004,-0.1188279669266378
0.06500000000000004,1.110338344716189,0.06600000000000004,5.368959240707345,0.06500000000000004,1.325178687715663,0.06600000000000004,-0.1204565337591389
0.06600000000000004,1.115707303956896,0.06700000000000005,5.419509506930704,0.06600000000000004,1.325058231181904,0.06700000000000005,-0.1220754094137798
0.06700000000000005,1.121126813463827,0.06800000000000005,5.46877298353476,0.06700000000000005,1.32493615577249,0.06800000000000005,-0.1236844687722004
0.06800000000000005,1.126595586447362,0.06900000000000005,5.516742667128977,0.06800000000000005,1.324812471303718,0.06900000000000005,-0.1252835886089708
0.06900000000000005,1.132112329114491,0.07000000000000005,5.563412190616063,0.06900000000000005,1.324687187715109,0.07000000000000005,-0.1268726476659764
0.07000000000000005,1.137675741305107,0.07100000000000005,5.608775760227442,0.07000000000000005,1.324560315067443,0.07100000000000005,-0.1284515267179208
0.07100000000000005,1.143284517065334,0.07200000000000005,5.652828298080331,0.07100000000000005,1.324431863540725,0.07200000000000005,-0.1300201086482654
0.07200000000000005,1.148937345363414,0.07300000000000005,5.695565256623508,0.07200000000000005,1.324301843432077,0.07300000000000005,-0.1315782785218377
0.07300000000000005,1.154632910620038,0.07400000000000005,5.736982822662323,0.07300000000000005,1.324170265153555,0.07400000000000005,-0.1331259236456716
0.07400000000000005,1.1603698934427,0.07500000000000005,5.777077771847322,0.07400000000000005,1.32403713922991,0.07500000000000005,-0.1346629336504978
0.07500000000000005,1.166146971214548,0.07600000000000005,5.815847498994437,0.07500000000000005,1.323902476296259,0.07600000000000005,-0.136189200546699
0.07600000000000005,1.171962818713542,0.07700000000000005,5.85329006656376,0.07600000000000005,1.323766287095712,0.07700000000000005,-0.1377046188015817
0.07700000000000005,1.177816108780106,0.07800000000000006,5.889404127589421,0.07700000000000005,1.323628582476911,0.07800000000000006,-0.1392090854019922
0.07800000000000006,1.183705512907695,0.07900000000000006,5.924189021100362,0.07800000000000006,1.323489373391509,0.07900000000000006,-0.1407024999151572
0.07900000000000006,1.189629701928796,0.08000000000000006,5.957644630800058,0.07900000000000006,1.323348670891594,0.08000000000000006,-0.1421847645670658
0.08000000000000006,1.195587346559596,0.08100000000000006,5.98977149835544,0.08000000000000006,1.323206486127027,0.08100000000000006,-0.1436557842846574
0.08100000000000006,1.201577118057951,0.08200000000000006,6.020570797988784,0.08100000000000006,1.323062830342742,0.08200000000000006,-0.1451154667715392
0.08200000000000006,1.20759768885594,0.08300000000000006,6.050044236289848,0.08200000000000006,1.32291771487597,0.08300000000000006,-0.146563722566828
0.08300000000000006,1.21364773309223,0.08400000000000006,6.078194138452892,0.08300000000000006,1.322771151153403,0.08400000000000006,-0.1480004650924459
0.08400000000000006,1.219725927230683,0.08500000000000006,6.105023433134344,0.08400000000000006,1.322623150688311,0.08500000000000006,-0.1494256107219537
0.08500000000000006,1.225830950663817,0.08600000000000006,6.130535580752822,0.08500000000000006,1.322473725077589,0.08600000000000006,-0.1508390788222956
0.08600000000000006,1.23196148624457,0.08700000000000006,6.154734596719441,0.08600000000000006,1.322322885998767,0.08700000000000006,-0.1522407918104206
0.08700000000000006,1.238116220841289,0.08800000000000006,6.177625070805654,0.08700000000000006,1.322170645206956,0.08800000000000006,-0.1536306752061288
0.08800000000000006,1.244293845912095,0.08900000000000007,6.199212050533415,0.08800000000000006,1.32201701453175,0.08900000000000007,-0.1550086576722619
0.08900000000000007,1.250493057962628,0.09000000000000007,6.219501141160983,0.08900000000000007,1.321862005874078,0.09000000000000007,-0.1563746710602219
0.09000000000000007,1.256712559103789,0.09100000000000007,6.238498406045284,0.09000000000000007,1.321705631203018,0.09100000000000007,-0.1577286504601537
0.09100000000000007,1.262951057509835,0.09200000000000007,6.256210412262758,0.09100000000000007,1.321547902552558,0.09200000000000007,-0.1590705342207065
0.09200000000000007,1.269207267922097,0.09300000000000007,6.27264407499783,0.09200000000000007,1.321388832018337,0.09300000000000007,-0.1604002640149814
0.09300000000000007,1.275479911997095,0.09400000000000007,6.287806867962148,0.09300000000000007,1.321228431754322,0.09400000000000007,-0.1617177848400873
0.09400000000000007,1.281767718865057,0.09500000000000007,6.301706512124023,0.09400000000000007,1.321066713969482,0.09500000000000007,-0.1630230450782032
0.09500000000000007,1.288069425377181,0.09600000000000007,6.314351197175267,0.09500000000000007,1.320903690924404,0.09600000000000007,-0.1643159964994644
0.09600000000000007,1.294383776574357,0.09700000000000007,6.325749374293194,0.09600000000000007,1.320739374927904,0.09700000000000007,-0.165596594312367
0.09700000000000007,1.30070952594865,0.09800000000000007,6.335909870749607,0.09700000000000007,1.320573778333592,0.09800000000000007,-0.1668647971595492
0.09800000000000007,1.307045435819399,0.09900000000000007,6.344841663441287,0.09800000000000007,1.320406913536432,0.09900000000000007,-0.1681205671537621
0.09900000000000007,1.313390277482841,0.1000000000000001,6.352554068506983,0.09900000000000007,1.320238792969278,0.1000000000000001,-0.1693638698887499
0.1000000000000001,1.319742831551348,0.1010000000000001,6.359056522244661,0.1000000000000001,1.32006942909939,0.1010000000000001,-0.1705946744479102
0.1010000000000001,1.326101888073592,0.1020000000000001,6.364358555013933,0.1010000000000001,1.319898834424942,0.1020000000000001,-0.1718129534196143
0.1020000000000001,1.332466246628606,0.1030000000000001,6.368469862404242,0.1020000000000001,1.319727021471522,0.1030000000000001,-0.1730186829018708
0.1030000000000001,1.338834716491011,0.1040000000000001,6.371400074612671,0.1030000000000001,1.31955400278862,0.1040000000000001,-0.1742118424985504
0.1040000000000001,1.345206116565623,0.1050000000000001,6.373158845874411,0.1040000000000001,1.319379790946122,0.1050000000000001,-0.175392415323161
0.1050000000000001,1.351579275411498,0.1060000000000001,6.373755620421745,0.1050000000000001,1.319204398530799,0.1060000000000001,-0.1765603880055087
0.1060000000000001,1.357953031031919,0.1070000000000001,6.373199730221652,0.1060000000000001,1.319027838142793,0.1070000000000001,-0.1777157506634984
0.1070000000000001,1.364326230762141,0.1080000000000001,6.371500170330386,0.1070000000000001,1.31885012239213,0.1080000000000001,-0.1788584969089067
0.1080000000000001,1.370697730932471,0.1090000000000001,6.368665508043931,0.1080000000000001,1.318671263895221,0.1090000000000001,-0.1799886238298408
0.1090000000000001,1.377066396440515,0.1100000000000001,6.364703839425218,0.1090000000000001,1.318491275271391,0.1100000000000001,-0.1811061319756389
0.1100000000000001,1.383431100279941,0.1110000000000001,6.359622576933338,0.1100000000000001,1.318310169139415,0.1110000000000001,-0.1822110253288932
0.1110000000000001,1.389790722856874,0.1120000000000001,6.353428314840754,0.1110000000000001,1.318127958114086,0.1120000000000001,-0.1833033112976777
0.1120000000000001,1.396144151171715,0.1130000000000001,6.346126671688207,0.1120000000000001,1.317944654802789,0.1130000000000001,-0.1843830006778012
0.1130000000000001,1.402490277843403,0.1140000000000001,6.337722064490897,0.1130000000000001,1.317760271802111,0.1140000000000001,-0.1854501076226088
0.1140000000000001,1.408827999907894,0.1150000000000001,6.328217400602737,0.1140000000000001,1.317574821694488,0.1150000000000001,-0.1865046496252186
0.1150000000000001,1.415156217308497,0.1160000000000001,6.31761391148577,0.1150000000000001,1.317388317044863,0.1160000000000001,-0.1875466474656749
0.1160000000000001,1.421473831219982,0.1170000000000001,6.305910718774394,0.1160000000000001,1.317200770397397,0.1170000000000001,-0.1885761251922967
0.1170000000000001,1.427779741938757,0.1180000000000001,6.293104510066478,0.1170000000000001,1.317012194272205,0.1180000000000001,-0.1895931100683866
0.1180000000000001,1.434072846448823,0.1190000000000001,6.279188943664188,0.1180000000000001,1.316822601162137,0.1190000000000001,-0.1905976325260459
0.1190000000000001,1.440352035392487,0.1200000000000001,6.264154232302971,0.1190000000000001,1.316632003529611,0.1200000000000001,-0.1915897261437481
0.1200000000000001,1.44661618962479,0.1210000000000001,6.247986348398177,0.1200000000000001,1.316440413803467,0.1210000000000001,-0.1925694275679566
0.1210000000000001,1.452864175973189,0.1220000000000001,6.230666279691372,0.1210000000000001,1.316247844375899,0.1220000000000001,-0.1935367764889227
0.1220000000000001,1.45909484225288,0.1230000000000001,6.212169014415675,0.1220000000000001,1.31605430759941,0.1230000000000001,-0.1944918155729612
0.1230000000000001,1.465307011267296,0.1240000000000001,6.192462313668873,0.1230000000000001,1.315859815783837,0.1240000000000001,-0.1954345904142672
0.1240000000000001,1.471499473580965,0.1250000000000001,6.171505381844602,0.1240000000000001,1.315664381193423,0.1250000000000001,-0.1963651494743005
0.1250000000000001,1.477670978962809,0.1260000000000001,6.149246899868949,0.1250000000000001,1.315468016043948,0.1260000000000001,-0.1972835440300356
0.1260000000000001,1.483820225862678,0.1270000000000001,6.125623019700205,0.1260000000000001,1.315270732499918,0.1270000000000001,-0.198189828104711
0.1270000000000001,1.489945848882378,0.1280000000000001,6.100554551895504,0.1270000000000001,1.315072542671814,0.1280000000000001,-0.1990840584158436
0.1280000000000001,1.496046403434274,0.1290000000000001,6.073943793775122,0.1280000000000001,1.314873458613398,0.1290000000000001,-0.1999662942997469
0.1290000000000001,1.502120347228049,0.1300000000000001,6.045670196280101,0.1290000000000001,1.314673492319098,0.1300000000000001,-0.2008365976597924
0.1300000000000001,1.508166017424329,0.1310000000000001,6.015585482486813,0.1300000000000001,1.314472655721438,0.1310000000000001,-0.2016950328815879
0.1310000000000001,1.514181602906816,0.1320000000000001,5.983507162435226,0.1310000000000001,1.314270960688557,0.1320000000000001,-0.2025416667905676
0.1320000000000001,1.520165110069251,0.1330000000000001,5.949210566867031,0.1320000000000001,1.314068419021766,0.1330000000000001,-0.2033765685540699
0.1330000000000001,1.526114320636118,0.1340000000000001,5.912419163817345,0.1330000000000001,1.313865042453212,0.1340000000000001,-0.20419980963271
0.1340000000000001,1.532026739799935,0.1350000000000001,5.872792069521399,0.1340000000000001,1.313660842643579,0.1350000000000001,-0.2050114637035525
0.1350000000000001,1.537899531869457,0.1360000000000001,5.829908966129111,0.1350000000000001,1.313455831179876,0.1360000000000001,-0.2058116065790647
0.1360000000000001,1.543729440835586,0.1370000000000001,5.783251455816924,0.1360000000000001,1.313250019573297,0.1370000000000001,-0.2066003161456107
0.1370000000000001,1.549512692291403,0.1380000000000001,5.732180428442252,0.1370000000000001,1.313043419257151,0.1380000000000001,-0.2073776722901764
0.1380000000000001,1.555244872719845,0.1390000000000001,5.675909046462197,0.1380000000000001,1.312836041584861,0.1390000000000001,-0.2081437568162146
0.1390000000000001,1.560920781766307,0.1400000000000001,5.613472003712422,0.1390000000000001,1.312627897828045,0.1400000000000001,-0.2088986533785862
0.1400000000000001,1.56653425377002,0.1410000000000001,5.543691636984866,0.1400000000000001,1.312418999174666,0.1410000000000001,-0.2096424474076206
0.1410000000000001,1.572077945407005,0.1420000000000001,5.465144738713286,0.1410000000000001,1.312209356727259,0.1420000000000001,-0.2103752260327328
0.1420000000000001,1.577543090145718,0.1430000000000001,5.376136207676292,0.1420000000000001,1.311998981501226,0.1430000000000001,-0.2110970780062613
0.1430000000000001,1.582919226353394,0.1440000000000001,5.274691338783106,0.1430000000000001,1.31178788442322,0.1440000000000001,-0.2118080936350795
0.1440000000000001,1.588193917692177,0.1450000000000001,5.158585422005086,0.1440000000000001,1.311576076329585,0.1450000000000001,-0.2125083646973278
0.1450000000000001,1.593352503114182,0.1460000000000001,5.02543786132192,0.1450000000000001,1.311363567964887,0.1460000000000001,-0.2131979843791319
0.1460000000000001,1.598377940975504,0.1470000000000001,4.872903697784143,0.1460000000000001,1.311150369980508,0.1470000000000001,-0.2138770471900029
0.1470000000000001,1.603250844673288,0.1480000000000001,4.69899218304159,0.1470000000000001,1.310936492933318,0.1480000000000001,-0.2145456488933382
0.1480000000000001,1.60794983685633,0.1490000000000001,4.502517743986796,0.1480000000000001,1.310721947284425,0.1490000000000001,-0.2152038864335901
0.1490000000000001,1.612452354600317,0.1500000000000001,4.283634126564181,0.1490000000000001,1.310506743397991,0.1500000000000001,-0.2158518578716515
0.1500000000000001,1.616735988726881,0.1510000000000001,4.04432294418466,0.1500000000000001,1.310290891540119,0.1510000000000001,-0.2164896622958155
0.1510000000000001,1.620780311671066,0.1520000000000001,3.788640391646277,0.1510000000000001,1.310074401877824,0.1520000000000001,-0.2171173997649321
0.1520000000000001,1.624568952062712,0.1530000000000001,3.522534802740781,0.1520000000000001,1.309857284478059,0.1530000000000001,-0.2177351712340234
0.1530000000000001,1.628091486865453,0.1540000000000001,3.253177772211343,0.1530000000000001,1.309639549306825,0.1540000000000001,-0.2183430784843397
0.1540000000000001,1.631344664637664,0.1550000000000001,2.987960643353602,0.1540000000000001,1.30942120622834,0.1550000000000001,-0.2189412240551911
0.1550000000000001,1.634332625281018,0.1560000000000001,2.733468468916198,0.1550000000000001,1.309202265004285,0.1560000000000001,-0.2195297111744486
0.1560000000000001,1.637066093749934,0.1570000000000001,2.494740348458977,0.1560000000000001,1.308982735293111,0.1570000000000001,-0.2201086437008113
0.1570000000000001,1.639560834098393,0.1580000000000001,2.274969361209187,0.1570000000000001,1.30876262664941,0.1580000000000001,-0.2206781260449817
0.1580000000000001,1.641835803459602,0.1590000000000001,2.075603062486662,0.1580000000000001,1.308541948523365,0.1590000000000001,-0.2212382631177066
0.1590000000000001,1.643911406522089,0.1600000000000001,1.896690806150845,0.1590000000000001,1.308320710260247,0.1600000000000001,-0.221789160259611
0.1600000000000001,1.64580809732824,0.1610000000000001,1.737311932522133,0.1600000000000001,1.308098921099988,0.1610000000000001,-0.2223309231828006
0.1610000000000001,1.647545409260762,0.1620000000000001,1.595969642116611,0.1610000000000001,1.307876590176805,0.1620000000000001,-0.2228636579131303
0.1620000000000001,1.649141378902878,0.1630000000000001,1.470897376801837,0.1620000000000001,1.307653726518892,0.1630000000000001,-0.223387470721814
0.1630000000000001,1.65061227627968,0.1640000000000001,1.360269491030407,0.1630000000000001,1.30743033904817,0.1640000000000001,-0.2239024680801281
0.1640000000000001,1.651972545770711,0.1650000000000001,1.262330699380864,0.1640000000000001,1.30720643658009,0.1650000000000001,-0.2244087565921314
0.1650000000000001,1.653234876470091,0.1660000000000001,1.175465831078747,0.1650000000000001,1.306982027823498,0.1660000000000001,-0.224906442947592
0.1660000000000001,1.65441034230117,0.1670000000000001,1.098229661266713,0.1660000000000001,1.30675712138055,0.1670000000000001,-0.2253956338664762
0.1670000000000001,1.655508571962437,0.1680000000000001,1.029352323853815,0.1670000000000001,1.306531725746684,0.1680000000000001,-0.2258764360467678
0.1680000000000001,1.656537924286291,0.1690000000000001,0.9677310293330068,0.1680000000000001,1.306305849310637,0.1690000000000001,-0.2263489561085128
0.1690000000000001,1.657505655315624,0.1700000000000001,0.9124150973169868,0.1690000000000001,1.306079500354528,0.1700000000000001,-0.2268133005576265
0.1700000000000001,1.658418070412941,0.1710000000000001,0.8625884082362748,0.1700000000000001,1.305852687053971,0.1710000000000001,-0.2272695757237207
0.1710000000000001,1.659280658821177,0.1720000000000001,0.8175518426256626,0.1710000000000001,1.305625417478247,0.1720000000000001,-0.2277178877263528
0.1720000000000001,1.660098210663803,0.1730000000000001,0.7767067707886703,0.1720000000000001,1.305397699590521,0.1730000000000001,-0.2281583424246223
0.1730000000000001,1.660874917434591,0.1740000000000001,0.7395403209604627,0.1730000000000001,1.305169541248096,0.1740000000000001,-0.2285910453705407
0.1740000000000001,1.661614457755552,0.1750000000000001,0.7056124543369784,0.1740000000000001,1.304940950202725,0.1750000000000001,-0.2290161017779455
0.1750000000000001,1.662320070209889,0.1760000000000001,0.6745448754177369,0.1750000000000001,1.304711934100947,0.1760000000000001,-0.2294336164727626
0.1760000000000001,1.662994615085307,0.1770000000000001,0.6460115875075439,0.1760000000000001,1.304482500484475,0.1770000000000001,-0.2298436938572566
0.1770000000000001,1.663640626672814,0.1780000000000001,0.619730920178751,0.1770000000000001,1.304252656790617,0.1780000000000001,-0.2302464378760581
0.1780000000000001,1.664260357592993,0.1790000000000001,0.5954588070626871,0.1780000000000001,1.304022410352741,0.1790000000000001,-0.2306419519808587
0.1790000000000001,1.664855816400056,0.1800000000000001,0.5729831450966832,0.1790000000000001,1.30379176840076,0.1800000000000001,-0.2310303390866684
0.1800000000000001,1.665428799545152,0.1810000000000001,0.5521190475059607,0.1800000000000001,1.303560738061674,0.1810000000000001,-0.231411701550943
0.1810000000000001,1.665980918592658,0.1820000000000001,0.5327048778289707,0.1810000000000001,1.303329326360123,0.1820000000000001,-0.2317861411385012
0.1820000000000001,1.666513623470487,0.1830000000000001,0.514598890132056,0.1820000000000001,1.303097540218984,0.1830000000000001,-0.2321537589891063
0.1830000000000001,1.667028222360619,0.1840000000000001,0.4976764171269461,0.1830000000000001,1.302865386459995,0.1840000000000001,-0.2325146555881561
0.1840000000000001,1.667525898777746,0.1850000000000001,0.4818274958502395,0.1840000000000001,1.302632871804407,0.1850000000000001,-0.2328689307462548
0.1850000000000001,1.668007726273596,0.1860000000000001,0.4669548421927235,0.1850000000000001,1.302400002873661,0.1860000000000001,-0.2332166835683489
0.1860000000000001,1.668474681115789,0.1870000000000001,0.452972170706278,0.1860000000000001,1.302166786190093,0.1870000000000001,-0.2335580124304124
0.1870000000000001,1.668927653286495,0.1880000000000001,0.4398027172036741,0.1870000000000001,1.301933228177662,0.1880000000000001,-0.2338930149483607
0.1880000000000001,1.669367456003699,0.1890000000000001,0.4273780348051922,0.1880000000000001,1.301699335162714,0.1890000000000001,-0.2342217879776063
0.1890000000000001,1.669794834038504,0.1900000000000001,0.415636916389683,0.1890000000000001,1.301465113374736,0.1900000000000001,-0.234544427568206
0.1900000000000001,1.670210470954894,0.1910000000000001,0.4045244993950977,0.1900000000000001,1.301230568947168,0.1910000000000001,-0.234861028960198
0.1910000000000001,1.670614995454289,0.1920000000000001,0.3939914938293484,0.1910000000000001,1.300995707918208,0.1920000000000001,-0.2351716865598428
0.1920000000000001,1.671008986948118,0.1930000000000001,0.3839935074829711,0.1920000000000001,1.300760536231648,0.1930000000000001,-0.2354764939263008
0.1930000000000001,1.671392980455601,0.1940000000000001,0.3744904739455542,0.1930000000000001,1.300525059737722,0.1940000000000001,-0.2357755437460971
0.1940000000000001,1.671767470929547,0.1950000000000001,0.3654461496196412,0.1940000000000001,1.300289284193975,0.1950000000000001,-0.2360689278362302
0.1950000000000001,1.672132917079167,0.1960000000000001,0.3568276770338216,0.1950000000000001,1.300053215266139,0.1960000000000001,-0.2363567371121975
0.1960000000000001,1.6724897447562,0.1970000000000001,0.3486052203736097,0.1960000000000001,1.299816858529027,0.1970000000000001,-0.2366390615857747
0.1970000000000001,1.672838349976574,0.1980000000000001,0.3407516165452315,0.1970000000000001,1.299580219467441,0.1980000000000001,-0.2369159903481408
0.1980000000000001,1.673179101593119,0.1990000000000001,0.3332421013542139,0.1980000000000001,1.299343303477093,0.1990000000000001,-0.2371876115649927
0.1990000000000001,1.673512343694473,0.2000000000000001,0.3260540551661692,0.1990000000000001,1.299106115865528,0.2000000000000001,-0.237454012464555
0.2000000000000001,1.67383839774964,0.2010000000000002,0.3191667732924672,0.2000000000000001,1.298868661853064,0.2010000000000002,-0.2377152793191504
0.2010000000000002,1.674157564522932,0.2020000000000002,0.3125612792780338,0.2010000000000002,1.298630946573744,0.2020000000000002,-0.2379714974574119
0.2020000000000002,1.67447012580221,0.2030000000000002,0.3062201470629408,0.2020000000000002,1.298392975076287,0.2030000000000002,-0.2382227512409683
0.2030000000000002,1.674776345949273,0.2040000000000002,0.3001273478095975,0.2030000000000002,1.298154752325046,0.2040000000000002,-0.238469124059115
0.2040000000000002,1.675076473297083,0.2050000000000002,0.2942681233037978,0.2040000000000002,1.297916283200987,0.2050000000000002,-0.2387106983390284
0.2050000000000002,1.675370741420386,0.2060000000000002,0.2886288491490416,0.2050000000000002,1.297677572502648,0.2060000000000002,-0.2389475555180096
0.2060000000000002,1.675659370269535,0.2070000000000002,0.283196946100128,0.2060000000000002,1.29743862494713,0.2070000000000002,-0.2391797760605827
0.2070000000000002,1.675942567215636,0.2080000000000002,0.2779607717879882,0.2070000000000002,1.297199445171069,0.2080000000000002,-0.2394074394420629
0.2080000000000002,1.676220527987424,0.2090000000000002,0.2729095425051395,0.2080000000000002,1.296960037731627,0.2090000000000002,-0.2396306241541077
0.2090000000000002,1.676493437529929,0.2100000000000002,0.2680332500304414,0.2090000000000002,1.296720407107473,0.2100000000000002,-0.2398494076985001
0.2100000000000002,1.676761470779959,0.2110000000000002,0.2633226043586843,0.2100000000000002,1.296480557699775,0.2110000000000002,-0.2400638665900343
0.2110000000000002,1.677024793384318,0.2120000000000002,0.2587689576296623,0.2110000000000002,1.296240493833185,0.2120000000000002,-0.240274076347857
0.2120000000000002,1.677283562341948,0.2130000000000002,0.2543642630630225,0.2120000000000002,1.296000219756837,0.2130000000000002,-0.2404801115132302
0.2130000000000002,1.677537926605011,0.2140000000000002,0.2501010168403093,0.2130000000000002,1.295759739645324,0.2140000000000002,-0.2406820456275491
0.2140000000000002,1.677788027621851,0.2150000000000002,0.2459722138024032,0.2140000000000002,1.295519057599696,0.2150000000000002,-0.2408799512558788
0.2150000000000002,1.678033999835653,0.2160000000000002,0.2419713103405383,0.2150000000000002,1.29527817764844,0.2160000000000002,-0.2410738999683024
0.2160000000000002,1.678275971145994,0.2170000000000002,0.2380921825415603,0.2160000000000002,1.295037103748472,0.2170000000000002,-0.2412639623616817
0.2170000000000002,1.678514063328535,0.2180000000000002,0.2343291001241086,0.2170000000000002,1.29479583978611,0.2180000000000002,-0.2414502080492207
0.2180000000000002,1.678748392428659,0.2190000000000002,0.2306766872883779,0.2180000000000002,1.294554389578061,0.2190000000000002,-0.2416327056686816
0.2190000000000002,1.678979069115948,0.2200000000000002,0.227129904187162,0.2190000000000002,1.294312756872392,0.2200000000000002,-0.2418115228886017
0.2200000000000002,1.679206199020135,0.2210000000000002,0.2236840136238259,0.2200000000000002,1.294070945349504,0.2210000000000002,-0.2419867264016327
0.2210000000000002,1.679429883033759,0.2220000000000002,0.2203345647255881,0.2210000000000002,1.293828958623102,0.2220000000000002,-0.2421583819547377
0.2220000000000002,1.679650217598484,0.2230000000000002,0.2170773665897128,0.2220000000000002,1.293586800241147,0.2230000000000002,-0.2423265543147755
0.2230000000000002,1.679867294965074,0.2240000000000002,0.2139084765548913,0.2230000000000002,1.293344473686832,0.2240000000000002,-0.2424913073142407
0.2240000000000002,1.680081203441629,0.2250000000000002,0.2108241731508807,0.2240000000000002,1.293101982379518,0.2250000000000002,-0.2426527038303925
0.2250000000000002,1.68029202761478,0.2260000000000002,0.2078209495448567,0.2250000000000002,1.292859329675688,0.2260000000000002,-0.2428108058043497
0.2260000000000002,1.680499848564325,0.2270000000000002,0.2048954905913279,0.2260000000000002,1.292616518869883,0.2270000000000002,-0.2429656742353179
0.2270000000000002,1.680704744054916,0.2280000000000002,0.2020446679891206,0.2270000000000002,1.292373553195648,0.2280000000000002,-0.2431173692059028
0.2280000000000002,1.680906788722905,0.2290000000000002,0.1992655193989721,0.2280000000000002,1.292130435826442,0.2290000000000002,-0.2432659498698972
0.2290000000000002,1.681106054242304,0.2300000000000002,0.1965552418166093,0.2290000000000002,1.291887169876572,0.2300000000000002,-0.2434114744729319
0.2300000000000002,1.681302609484121,0.2310000000000002,0.1939111832987004,0.2300000000000002,1.291643758402099,0.2310000000000002,-0.2435540003471457
0.2310000000000002,1.68149652066742,0.2320000000000002,0.1913308250309774,0.2310000000000002,1.291400204401752,0.2320000000000002,-0.2436935839384977
0.2320000000000002,1.68168785149245,0.2330000000000002,0.1888117829380585,0.2320000000000002,1.291156510817814,0.2330000000000002,-0.2438302807876711
0.2330000000000002,1.681876663275389,0.2340000000000002,0.1863517904012733,0.2330000000000002,1.290912680537026,0.2340000000000002,-0.243964145568931
0.2340000000000002,1.68206301506579,0.2350000000000002,0.1839486941495048,0.2340000000000002,1.290668716391457,0.2350000000000002,-0.2440952320665877
0.2350000000000002,1.682246963759939,0.2360000000000002,0.181600452334729,0.2350000000000002,1.290424621159391,0.2360000000000002,-0.2442235932123002
0.2360000000000002,1.682428564212274,0.2370000000000002,0.1793051150122958,0.2360000000000002,1.290180397566178,0.2370000000000002,-0.2443492810697554
0.2370000000000002,1.682607869327286,0.2380000000000002,0.1770608355404766,0.2370000000000002,1.289936048285109,0.2380000000000002,-0.2444723468597585
0.2380000000000002,1.682784930162827,0.2390000000000002,0.1748658468592177,0.2380000000000002,1.289691575938249,0.2390000000000002,-0.2445928409646745
0.2390000000000002,1.682959796009686,0.2400000000000002,0.1727184690614168,0.2390000000000002,1.289446983097284,0.2400000000000002,-0.244710812928872
0.2400000000000002,1.683132514478747,0.2410000000000002,0.1706171025874779,0.2400000000000002,1.289202272284355,0.2410000000000002,-0.2448263114784852
0.2410000000000002,1.683303131581335,0.2420000000000002,0.1685602163385978,0.2410000000000002,1.288957445972877,0.2420000000000002,-0.2449393845325163
0.2420000000000002,1.683471691797674,0.2430000000000002,0.1665463520201803,0.2420000000000002,1.288712506588344,0.2430000000000002,-0.2450500791912888
0.2430000000000002,1.683638238149694,0.2440000000000002,0.1645741163434077,0.2430000000000002,1.288467456509153,0.2440000000000002,-0.2451584417750838
0.2440000000000002,1.683802812266037,0.2450000000000002,0.1626421747880079,0.2440000000000002,1.288222298067378,0.2450000000000002,-0.2452645178094846
0.2450000000000002,1.683965454440825,0.2460000000000002,0.1607492575921297,0.2450000000000002,1.287977033549568,0.2460000000000002,-0.2453683520506897
0.2460000000000002,1.684126203698417,0.2470000000000002,0.1588941442718371,0.2460000000000002,1.287731665197518,0.2470000000000002,-0.2454699884797404
0.2470000000000002,1.684285097842689,0.2480000000000002,0.1570756689321938,0.2470000000000002,1.287486195209038,0.2480000000000002,-0.2455694703289433
0.2480000000000002,1.684442173511621,0.2490000000000002,0.1552927136327929,0.2480000000000002,1.287240625738709,0.2490000000000002,-0.2456668400752091
0.2490000000000002,1.684597466225254,0.2500000000000002,0.1535442096198866,0.2490000000000002,1.286994958898634,0.2500000000000002,-0.2457621394642628
0.2500000000000002,1.684751010434874,0.2510000000000002,0.151829130055736,0.2500000000000002,1.28674919675917,0.2510000000000002,-0.2458554095048358
0.2510000000000002,1.68490283956493,0.2520000000000002,0.1501464919919647,0.2510000000000002,1.286503341349665,0.2520000000000002,-0.2459466904947136
0.2520000000000002,1.685052986056922,0.2530000000000002,0.1484953505848095,0.2520000000000002,1.28625739465917,0.2530000000000002,-0.246036022011564
0.2530000000000002,1.685201481407506,0.2540000000000002,0.1468747989858964,0.2530000000000002,1.286011358637158,0.2540000000000002,-0.2461234429418366
0.2540000000000002,1.685348356206492,0.2550000000000002,0.1452839684277228,0.2540000000000002,1.285765235194217,0.2550000000000002,-0.246208991475205
0.2550000000000002,1.68549364017492,0.2560000000000002,0.1437220217899159,0.2550000000000002,1.285519026202741,0.2560000000000002,-0.2462927051236627
0.2560000000000002,1.68563736219671,0.2570000000000002,0.1421881545526914,0.2560000000000002,1.285272733497618,0.2570000000000002,-0.2463746207199689
0.2570000000000002,1.685779550351263,0.2580000000000002,0.1406815945370619,0.2570000000000002,1.285026358876898,0.2580000000000002,-0.2464547744434051
0.2580000000000002,1.6859202319458,0.2590000000000002,0.1392015975405502,0.2580000000000002,1.284779904102454,0.2590000000000002,-0.2465332018100062
0.2590000000000002,1.68605943354334,0.2600000000000002,0.137747448165415,0.2590000000000002,1.284533370900644,0.2600000000000002,-0.2466099376994266
